w_geocode,C000
480157603003115,41
480157603003116,33
480157603003119,18
480157603003120,8
480157603004006,18
480157603004010,4
480157603004012,5
480157603004022,121
480157603004033,2
480157603004035,28
480157603004036,3
480157604001002,4
480157604001010,4
480157604001011,4
480157604001017,5
480157604001030,3
480157604001041,2
480157604001052,10
480157604001083,2
480157604001095,3
480157604001126,2
480157604001151,1
480157604001153,2
480157604001161,1
480157604001168,2
480157604002020,2
480157604002028,1
480157604002031,6
480157604002037,8
480157604002050,2
480157604002073,9
480157604002075,32
480157604002078,2
480157604002082,8
480157604003007,7
480157604003011,1
480157604003016,1
480157604003038,1
480157604003040,4
480157604003076,1
480157604003085,1
480157604003090,2
480157604003105,6
480157604003119,7
480157604003121,4
480157604003126,6
480157604003127,3
480157604003139,2
480157604003148,6
480157604003155,58
480157604003163,70
480157605011000,2
480157605011017,3
480157605011022,4
480157605011026,2
480157605011034,4
480157605011045,6
480157605012001,1
480157605012006,11
480157605012020,1
480157605012021,25
480157605012034,2
480157605012047,12
480157605012051,19
480157605012054,3
480157605012075,8
480157605012077,2
480157605012078,4
480157605012079,28
480157605012081,15
480157605012091,2
480157605012103,4
480157605012105,1
480157605012121,1
480157605013004,50
480157605013012,2
480157605013014,1
480157605013020,3
480157605013024,41
480157605013027,6
480157605013028,31
480157605013031,7
480157605013033,3
480157605013035,11
480157605013036,13
480157605013045,2
480157605013049,10
480157605013051,5
480157605013054,3
480157605013056,65
480157605013057,4
480157605013059,28
480157605013062,5
480157605013063,6
480157605013064,2
480157605013066,2
480157605021009,3
480157605021017,10
480157605021021,1
480157605021038,48
480157605021041,1
480157605021057,34
480157605021060,2
480157605022004,1
480157605022018,83
480157605022026,1
480157605022041,1
480157605022074,10
480157605022075,4
480157605023000,1
480157605023007,1
480157605023009,3
480157605023012,28
480157605023014,17
480157605023018,53
480157605023020,2
480157605023026,3
480157605024006,4
480157605024013,4
480157605024015,45
480157605024016,26
480157605024017,13
480157605024018,6
480157605024019,1
480157605024020,3
480157605024021,3
480157605024022,2
480157605024025,5
480157605024028,5
480157605024029,1
480157605024034,4
480157605024035,15
480157605024036,3
480157605024040,153
480157605024041,1
480157605024050,28
480157605024063,41
480157605024066,4
480157605024067,2
480157605024068,6
480157605024070,39
480157605024074,19
480179501001017,3
480179501001025,8
480179501001026,8
480179501001034,3
480179501001049,5
480179501001053,2
480179501001056,2
480179501001057,15
480179501001060,10
480179501001063,13
480179501001064,9
480179501001065,7
480179501001066,49
480179501001068,3
480179501001071,2
480179501001072,12
480179501001088,4
480179501001089,2
480179501001094,4
480179501001096,1
480179501001097,3
480179501002003,25
480179501002004,7
480179501002005,9
480179501002006,5
480179501002007,2
480179501002009,8
480179501002010,14
480179501002011,4
480179501002018,43
480179501002055,1
480179501002071,22
480179501002072,6
480179501002085,3
480179501002086,4
480179501002088,5
480179501002094,1
480179501002106,11
480179501002108,3
480179501002110,6
480179501002112,75
480179501002118,5
480179501003000,1
480179501003001,1
480179501003002,9
480179501003006,1
480179501003021,2
480179501003028,1
480179501003029,59
480179501003037,2
480179501003041,92
480179501003044,1
480179501003046,19
480179501004000,4
480179501004001,17
480179501004004,1
480179501004005,5
480179501004007,4
480179501004008,45
480179501004009,7
480179501004012,5
480179501004016,2
480179501004017,2
480179501004021,18
480179501004029,2
480179501005049,73
480179501005052,14
480179501005056,9
480179501005098,12
480179501005118,6
480179501005138,15
480179501005151,87
480179501005212,1
480179501005282,3
480179501006047,2
480179501006055,12
480179501006060,2
480179501006081,19
480179501006086,1
480179501006123,3
480179501006138,26
480179501006158,24
480179501006242,7
480179501006380,7
480179501006407,4
480179501006430,1
480179501006479,3
480179501006668,2
480179501006763,2
480179501006874,2
480179501006929,4
480179501006930,3
480190001011000,19
480190001011005,3
480190001011016,5
480190001011019,1
480190001011028,25
480190001011059,12
480190001011071,29
480190001011072,6
480190001011077,2
480190001011089,31
480190001011109,1
480190001011129,1
480190001011135,55
480190001011138,3
480190001011168,13
480190001011197,14
480190001011234,6
480190001012004,9
480190001012016,16
480190001012019,2
480190001012023,5
480190001012029,2
480190001012035,3
480190001012043,61
480190001012046,1
480190001012054,3
480190001012055,13
480190001012060,16
480190001012061,38
480190001012065,101
480190001012067,22
480190001012068,3
480190001012069,31
480190001012074,2
480190001012076,4
480190001012077,1
480190001012080,3
480190001012081,22
480190001012082,3
480190001012091,3
480190001012092,24
480190001012094,14
480190001012095,3
480190001012100,5
480190001012101,1
480190001012103,12
480190001012104,41
480190001012105,4
480190001012124,2
480190001012139,3
480190001021008,2
480190001021027,1
480190001021029,3
480190001021034,11
480190001021061,15
480190001021065,4
480190001021080,3
480190001021113,2
480190001022010,2
480190001022032,4
480190001022036,2
480190001022039,1
480190001022046,4
480190001022064,2
480190001022090,19
480190001022094,5
480190001022107,3
480190001022151,5
480190001022162,3
480190001022168,1
480190001022169,1
480190001022184,9
480190001022190,23
480190001022193,1
480190001022195,3
480190001023013,4
480190001023017,19
480190001023022,2
480190001023046,1
480190001023065,4
480190001023083,16
480190001023095,6
480190001023123,4
480190001023126,2
480190002001009,52
480190002001010,1
480190002001028,1
480190002001031,3
480190002001036,1
480190002001039,3
480190002001040,2
480190002001093,6
480190002001172,17
480190002001173,4
480190002001174,2
480190002001262,3
480190002001301,35
480190002001308,6
480190002001349,2
480190002001355,7
480190002002000,14
480190002002065,7
480190002002080,1
480190002002137,35
480190002002158,13
480190002002187,4
480190002002203,1
480190002002245,2
480190002002314,1
480190002002357,2
480190002002399,6
480190003001022,1
480190003001041,4
480190003001046,3
480190003001059,1
480190003001060,1
480190003002004,16
480190003002022,2
480190003002037,3
480190003002042,2
480190003002046,1
480190003002052,19
480190003002057,1
480190003002059,8
480190003002075,2
480190003002076,1
480190003002078,3
480190003002087,6
480190003002107,3
480190003002119,6
480190003002147,3
480190003002163,9
480190003002164,3
480190003003011,2
480190003003019,2
480190003003064,2
480190003003067,2
480190003003072,2
480190003003088,1
480190003003113,5
480190003003154,12
480190004001000,7
480190004001002,6
480190004001003,2
480190004001010,2
480190004001016,1
480190004001017,1
480190004001024,4
480190004002005,4
480190004002045,3
480190004002058,1
480190004002063,2
480219501001008,3
480219501001012,1
480219501001015,5
480219501001018,6
480219501001024,55
480219501001027,2
480219501001032,3
480219501001042,3
480219501001044,91
480219501001059,39
480219501001064,1
480219501002014,2
480219501002026,3
480219501002050,1
480219501002055,2
480219501003002,1
480219501003014,2
480219501003016,2
480219501003023,3
480219501003028,1
480219501003029,1
480219501003033,5
480219501003037,1
480219501003038,7
480219501004000,4
480219501004001,1
480219501005014,1
480219501005025,3
480219501005057,5
480219501005069,31
480219501005077,6
480219501005115,4
480219501005118,41
480219502001000,10
480219502001003,1
480219502001011,3
480219502001013,10
480219502001015,15
480219502001019,2
480219502001023,10
480219502001025,5
480219502001036,2
480219502001039,4
480219502002000,2
480219502002006,2
480219502002019,43
480219502002027,2
480219502002034,160
480219502002037,1
480219502002038,11
480219502002040,208
480219502002049,2
480219502002053,4
480219502002057,1
480219502002058,3
480219502002059,4
480219502002060,5
480219502002061,8
480219502002062,11
480219502002063,9
480219502002067,2
480219502003009,4
480219502003013,1
480219502003020,47
480219502003021,2
480219502003022,10
480219502003023,2
480219502003028,65
480219502003033,3
480219502003043,15
480219502003045,44
480219502003046,2
480219502003047,72
480219502003048,1
480219502003057,10
480219502004006,1
480219502004011,1
480219502004014,19
480219502004029,14
480219502004038,15
480219502004039,15
480219502004051,3
480219502004052,2
480219502005000,2
480219502005034,6
480219503001002,6
480219503001016,18
480219503001029,5
480219503001037,1
480219503002014,1
480219503002018,27
480219503002019,12
480219503002025,45
480219503002027,4
480219503002028,135
480219503002032,2
480219503002036,6
480219503002039,2
480219503002040,24
480219503002042,370
480219503002057,26
480219503002059,18
480219503002064,3
480219503002065,4
480219503002066,28
480219503002077,38
480219503002079,3
480219503002081,4
480219503002084,13
480219503002085,32
480219503002093,1
480219503002097,2
480219503003010,7
480219503003018,2
480219503003028,2
480219503003039,18
480219503003047,8
480219503003048,14
480219503003049,3
480219503003052,2
480219503003058,2
480219503003060,1
480219503003063,20
480219503004007,7
480219503004008,19
480219503004012,3
480219503004014,4
480219503004015,15
480219503004017,3
480219503004020,14
480219503004026,1
480219503004027,4
480219503005003,36
480219503005010,10
480219503005015,95
480219503005019,19
480219503005025,7
480219503005036,2
480219503005037,23
480219503005047,4
480219503005052,2
480219503005062,4
480219503005077,19
480219503005082,2
480219503005106,1
480219503005110,6
480219503005115,3
480219504001005,4
480219504001010,26
480219504001016,3
480219504001019,8
480219504001024,19
480219504001053,34
480219504001056,43
480219504001059,11
480219504001060,4
480219504002000,1
480219504002001,1
480219504002004,5
480219504002005,6
480219504002008,1
480219504002009,2
480219504002012,18
480219504002013,5
480219504002014,2
480219504002015,3
480219504002016,48
480219504002017,45
480219504002018,9
480219504002019,1
480219504002020,8
480219504002021,6
480219504002023,2
480219504002024,10
480219504002026,10
480219504002029,32
480219504002030,192
480219504002031,50
480219504002032,63
480219504002034,1
480219504002035,4
480219504002037,47
480219504002041,432
480219504002043,151
480219504002045,1
480219504002046,16
480219504002047,22
480219504002048,29
480219504002050,8
480219504002052,8
480219504002062,6
480219504002063,2
