GeoId	0	Worker	state	county	tract	block group
481130192044	1503	1176	48	113	19204	4
481130054003	1504	457	48	113	5400	3
481130127022	1505	557	48	113	12702	2
481130127023	1506	610	48	113	12702	3
481130123021	1507	1515	48	113	12302	1
481130123023	1508	877	48	113	12302	3
481130127021	1509	436	48	113	12702	1
481130130054	1510	251	48	113	13005	4
481130130053	1511	340	48	113	13005	3
481130130051	1512	395	48	113	13005	1
481130130052	1513	785	48	113	13005	2
481130130082	1514	1283	48	113	13008	2
481130130081	1515	566	48	113	13008	1
481130134002	1516	584	48	113	13400	2
481130134001	1517	426	48	113	13400	1
481130136102	1518	437	48	113	13610	2
481130136101	1519	817	48	113	13610	1
481130136104	1520	860	48	113	13610	4
481130136103	1521	873	48	113	13610	3
481130136111	1522	775	48	113	13611	1
481130136152	1523	523	48	113	13615	2
481130136151	1524	1150	48	113	13615	1
481130109042	1525	1381	48	113	10904	2
481130109041	1526	400	48	113	10904	1
481130176061	1527	539	48	113	17606	1
481130176062	1528	838	48	113	17606	2
481130141272	1529	721	48	113	14127	2
481130141273	1530	1087	48	113	14127	3
481130141271	1531	3494	48	113	14127	1
481130207001	1532	593	48	113	20700	1
481130207002	1533	1731	48	113	20700	2
481130207003	1534	596	48	113	20700	3
481130200002	1535	1945	48	113	20000	2
481130200001	1536	706	48	113	20000	1
481130202003	1537	458	48	113	20200	3
481130202001	1538	331	48	113	20200	1
481130202002	1539	814	48	113	20200	2
481130201001	1540	487	48	113	20100	1
481130201002	1541	719	48	113	20100	2
481130130113	1542	648	48	113	13011	3
481130206001	1543	371	48	113	20600	1
481130206002	1544	576	48	113	20600	2
481130130111	1545	1073	48	113	13011	1
481130130112	1546	1013	48	113	13011	2
481130185061	1547	1638	48	113	18506	1
481130136221	1548	910	48	113	13622	1
481130136212	1549	1428	48	113	13621	2
481130136222	1550	888	48	113	13622	2
481130079122	1551	653	48	113	7912	2
481130079121	1552	839	48	113	7912	1
481130078221	1553	907	48	113	7822	1
481130078222	1554	0	48	113	7822	2
481130078233	1555	0	48	113	7823	3
481130078232	1556	279	48	113	7823	2
481130078231	1557	377	48	113	7823	1
481130190403	1558	1042	48	113	19040	3
481130190402	1559	1119	48	113	19040	2
481130078211	1560	1039	48	113	7821	1
481130039011	1561	394	48	113	3901	1
481130021002	1562	1071	48	113	2100	2
481130031012	1563	1238	48	113	3101	2
481130126013	1564	1191	48	113	12601	3
481130147032	1565	258	48	113	14703	2
481130130102	1566	680	48	113	13010	2
481130130101	1567	1395	48	113	13010	1
481130130103	1568	824	48	113	13010	3
481130126042	1569	1911	48	113	12604	2
481130188022	1570	345	48	113	18802	2
481130141213	1571	785	48	113	14121	3
481130141212	1572	894	48	113	14121	2
481130141214	1573	1340	48	113	14121	4
481130165232	1574	1034	48	113	16523	2
481130165233	1575	172	48	113	16523	3
481130165231	1576	986	48	113	16523	1
481130165234	1577	287	48	113	16523	4
481130143113	1578	415	48	113	14311	3
481130165222	1579	989	48	113	16522	2
481130165221	1580	757	48	113	16522	1
481130143112	1581	844	48	113	14311	2
481130143111	1582	1240	48	113	14311	1
481130141291	1583	2040	48	113	14129	1
481130141292	1584	1020	48	113	14129	2
481130141283	1585	657	48	113	14128	3
481130141281	1586	678	48	113	14128	1
481130141282	1587	901	48	113	14128	2
481130141362	1588	482	48	113	14136	2
481130141364	1589	1029	48	113	14136	4
481130141363	1590	824	48	113	14136	3
481130141332	1591	650	48	113	14133	2
481130141333	1592	1551	48	113	14133	3
481130141331	1593	1133	48	113	14133	1
481130190194	1594	292	48	113	19019	4
481130170043	1595	1879	48	113	17004	3
481130165104	1596	1427	48	113	16510	4
481130165103	1597	1871	48	113	16510	3
481130181184	1598	1403	48	113	18118	4
481130165143	1599	2132	48	113	16514	3
481130190183	1600	1144	48	113	19018	3
481130190352	1601	1959	48	113	19035	2
481130190353	1602	1131	48	113	19035	3
481130185033	1603	1003	48	113	18503	3
481130096032	1604	1185	48	113	9603	2
481130141371	1605	1950	48	113	14137	1
481130141372	1606	2017	48	113	14137	2
481130136112	1607	725	48	113	13611	2
481130136153	1608	1698	48	113	13615	3
481130177024	1609	851	48	113	17702	4
481130173064	1610	743	48	113	17306	4
481130173063	1611	855	48	113	17306	3
481130190421	1612	945	48	113	19042	1
481130190422	1613	1865	48	113	19042	2
481130190432	1614	1583	48	113	19043	2
481130190433	1615	1620	48	113	19043	3
481130190431	1616	1118	48	113	19043	1
481130181403	1617	1408	48	113	18140	3
481130181401	1618	716	48	113	18140	1
481139800001	1619	0	48	113	980000	1
481130141343	1620	1226	48	113	14134	3
481130141341	1621	675	48	113	14134	1
481130141342	1622	489	48	113	14134	2
481130141353	1623	667	48	113	14135	3
481130141352	1624	673	48	113	14135	2
481130141351	1625	1150	48	113	14135	1
481130141313	1626	915	48	113	14131	3
481130141312	1627	623	48	113	14131	2
481130141314	1628	522	48	113	14131	4
481130141311	1629	532	48	113	14131	1
481130141322	1630	369	48	113	14132	2
481130141321	1631	898	48	113	14132	1
481130185051	1632	1709	48	113	18505	1
481130185052	1633	535	48	113	18505	2
481130136251	1634	413	48	113	13625	1
481130072024	1635	774	48	113	7202	4
481130136233	1636	1621	48	113	13623	3
481130136231	1637	1305	48	113	13623	1
481130136232	1638	1605	48	113	13623	2
481130136211	1639	655	48	113	13621	1
481130136213	1640	739	48	113	13621	3
481130078202	1641	679	48	113	7820	2
481130078201	1642	1013	48	113	7820	1
481130078203	1643	1755	48	113	7820	3
481130079112	1644	866	48	113	7911	2
481130079111	1645	1526	48	113	7911	1
481130065013	1646	870	48	113	6501	3
481130166073	1647	727	48	113	16607	3
481130166112	1648	516	48	113	16611	2
481130079101	1649	1514	48	113	7910	1
481130079102	1650	1011	48	113	7910	2
481130078252	1651	369	48	113	7825	2
481130078254	1652	692	48	113	7825	4
481130078253	1653	378	48	113	7825	3
481130078255	1654	745	48	113	7825	5
481130078251	1655	1032	48	113	7825	1
481130078241	1656	578	48	113	7824	1
481130078242	1657	642	48	113	7824	2
481130078261	1658	357	48	113	7826	1
481130078271	1659	543	48	113	7827	1
481130078273	1660	743	48	113	7827	3
481130078272	1661	477	48	113	7827	2
481130190253	1662	1114	48	113	19025	3
481130140022	1663	34	48	113	14002	2
481130078192	1664	298	48	113	7819	2
481130190203	1665	1048	48	113	19020	3
481130122082	1666	408	48	113	12208	2
481130121003	1667	1214	48	113	12100	3
481130121002	1668	957	48	113	12100	2
481130120004	1669	1278	48	113	12000	4
