,GeoID,Workers,Jobs,weighted_avg,job_pert,stat1,,total_weighted_avg
401,481130041001,364,566680,333.7888894,0.156196595,0.076731132,,
402,481130078011,574,357121,331.7110119,0.098434891,0.076253471,,
403,481130206002,576,355758,331.5963688,0.098059201,0.076227117,,
404,481130081001,1062,192122,330.1674256,0.052955464,0.075898632,,
405,481130014004,311,654771,329.5204961,0.180477519,0.075749917,,
406,481130078201,1013,200476,328.6279075,0.055258115,0.075544729,,
407,481130053003,402,503961,327.8352056,0.138909071,0.075362503,,
408,481130078104,1082,187193.5,327.7559865,0.051596999,0.075344293,,
409,481130065022,876,231204.5,327.7426768,0.063727952,0.075341233,,
410,481130127022,557,363490.5,327.6278921,0.100190546,0.075314846,,
411,481130087041,632,320221,327.491095,0.088263976,0.0752834,,
412,481130065021,578,349174.5,326.5900626,0.096244561,0.075076271,,
413,481130039022,435,463024.5,325.9311253,0.127625556,0.074924795,,
414,481130077002,708,284000,325.3750182,0.078280216,0.074796957,,
415,481130190161,551,363597,324.1936453,0.100219901,0.074525384,,
416,481130001003,535,373572,323.4154085,0.102969355,0.074346484,,
417,481130136054,868,229231.5,321.9783193,0.063184125,0.074016127,,
