Aland	Awater	Blkgrpce	Countyfp	Funcstat	Geoid	Geometry	Intptlat	Intptlon	Mtfcc	Namelsad	Number of Records	Statefp	Tractce
666848	0	2	113	S	4.8113E+11	POLYGON	32.9280388	-96.8866004	G5030	Block Group 2	1	48	13902
780674	0	3	113	S	4.8113E+11	POLYGON	32.607542	-96.8370456	G5030	Block Group 3	1	48	16610
444411	0	4	113	S	4.8113E+11	POLYGON	32.7014338	-96.9982415	G5030	Block Group 4	1	48	16407
1530200	4049	2	113	S	4.8113E+11	POLYGON	32.683354	-97.0000547	G5030	Block Group 2	1	48	16409
472779	9714	2	113	S	4.8113E+11	POLYGON	32.7553975	-96.8338066	G5030	Block Group 2	1	48	4201
184347	0	1	113	S	4.8113E+11	POLYGON	32.7583775	-97.0317854	G5030	Block Group 1	1	48	15403
152401	0	4	113	S	4.8113E+11	POLYGON	32.902423	-96.9653004	G5030	Block Group 4	1	48	14136
695332	0	2	113	S	4.8113E+11	POLYGON	32.8350982	-96.6413034	G5030	Block Group 2	1	48	18001
516273	0	3	113	S	4.8113E+11	POLYGON	32.7137197	-96.8016037	G5030	Block Group 3	1	48	8801
84753860	1035198	5	113	S	4.8113E+11	POLYGON	32.5739741	-96.643617	G5030	Block Group 5	1	48	16903
413270	0	4	113	S	4.8113E+11	POLYGON	32.7800865	-96.6185564	G5030	Block Group 4	1	48	17703
590138	0	1	113	S	4.8113E+11	POLYGON	32.7041329	-96.8187282	G5030	Block Group 1	1	48	5902
452475	0	3	113	S	4.8113E+11	POLYGON	32.7233967	-96.7090679	G5030	Block Group 3	1	48	9303
876266	0	1	113	S	4.8113E+11	POLYGON	32.7093557	-96.6911602	G5030	Block Group 1	1	48	11601
2052542	0	1	113	S	4.8113E+11	POLYGON	32.8979478	-96.5285974	G5030	Block Group 1	1	48	18134
478409	0	3	113	S	4.8113E+11	POLYGON	32.7449828	-97.0198923	G5030	Block Group 3	1	48	15404
223439	0	5	113	S	4.8113E+11	POLYGON	32.9456541	-96.7124459	G5030	Block Group 5	1	48	19039
348894	0	1	113	S	4.8113E+11	POLYGON	32.9293397	-96.6208485	G5030	Block Group 1	1	48	18105
368745	0	1	113	S	4.8113E+11	POLYGON	32.8490414	-96.9824583	G5030	Block Group 1	1	48	14306
556393	0	3	113	S	4.8113E+11	POLYGON	32.8532185	-96.9554844	G5030	Block Group 3	1	48	14307
560005	0	4	113	S	4.8113E+11	POLYGON	32.8539619	-96.9627206	G5030	Block Group 4	1	48	14307
582004	0	1	113	S	4.8113E+11	POLYGON	32.7830556	-96.8057472	G5030	Block Group 1	1	48	2100
579270	0	2	113	S	4.8113E+11	POLYGON	32.8406271	-96.9552045	G5030	Block Group 2	1	48	14308
156372	0	1	113	S	4.8113E+11	POLYGON	32.8629207	-96.9901439	G5030	Block Group 1	1	48	14309
176915	0	2	113	S	4.8113E+11	POLYGON	32.8583019	-96.9898523	G5030	Block Group 2	1	48	14309
348191	0	3	113	S	4.8113E+11	POLYGON	32.8535984	-96.9891173	G5030	Block Group 3	1	48	14309
514260	0	1	113	S	4.8113E+11	POLYGON	32.8626248	-96.9846092	G5030	Block Group 1	1	48	14310
843279	0	1	113	S	4.8113E+11	POLYGON	32.8296432	-97.0195435	G5030	Block Group 1	1	48	14403
796076	0	1	113	S	4.8113E+11	POLYGON	32.9505658	-96.8638943	G5030	Block Group 1	1	48	13803
959402	24108	2	113	S	4.8113E+11	POLYGON	32.9450272	-96.8666777	G5030	Block Group 2	1	48	13803
503384	0	4	113	S	4.8113E+11	POLYGON	32.9341048	-96.8692902	G5030	Block Group 4	1	48	13803
974173	23924	5	113	S	4.8113E+11	POLYGON	32.9267526	-96.8625572	G5030	Block Group 5	1	48	13803
376125	0	3	113	S	4.8113E+11	POLYGON	32.7580036	-96.8595585	G5030	Block Group 3	1	48	6800
